"Datetime","Invalid","MBIKE","CAR","LGV","BUS","CARAVAN","Total","HGVs"
"2020-01-05 16:00:00",0,16,7904,382,32,12,8441,95
"2020-01-05 17:00:00",0,21,7154,354,34,16,7714,135
"2020-01-05 18:00:00",0,13,6391,337,45,11,6935,138
"2020-01-05 19:00:00",0,10,5168,267,19,7,5573,102
"2020-01-05 20:00:00",0,9,3683,191,20,5,4022,114
"2020-01-05 21:00:00",0,3,2623,143,21,0,2895,105
"2020-01-05 22:00:00",0,2,1876,143,20,1,2159,117
"2020-01-05 23:00:00",0,3,1245,110,17,1,1471,95
"2020-01-06 00:00:00",0,4,652,74,33,0,874,111
"2020-01-06 01:00:00",0,2,212,38,15,0,362,95
"2020-01-06 02:00:00",0,0,202,52,4,0,348,90
"2020-01-06 03:00:00",0,2,330,82,18,1,552,119
"2020-01-06 04:00:00",0,2,881,134,19,6,1263,221
"2020-01-06 05:00:00",0,5,1882,325,40,4,2728,472
"2020-01-06 06:00:00",0,25,6533,1214,63,23,8763,905
"2020-01-06 07:00:00",0,42,9047,1326,36,42,11358,865
"2020-01-06 08:00:00",0,34,7844,1185,32,45,10059,919
"2020-01-06 09:00:00",0,26,7004,1380,47,48,9668,1163
"2020-01-06 10:00:00",0,12,5499,1239,39,48,8168,1331
"2020-01-06 11:00:00",0,6,5081,1335,46,57,7866,1341
"2020-01-06 12:00:00",0,15,5318,1320,33,57,8092,1349
"2020-01-06 13:00:00",0,15,5618,1215,38,55,8197,1256
"2020-01-06 14:00:00",0,15,6021,1298,36,39,8563,1154
"2020-01-06 15:00:00",0,10,7617,1440,42,50,10345,1186
"2020-01-06 16:00:00",2,28,9596,1306,43,36,11826,817
"2020-01-06 17:00:00",6,47,9209,893,45,29,10776,553
"2020-01-06 18:00:00",2,24,7516,659,51,14,8722,458
"2020-01-06 19:00:00",0,11,4337,380,36,12,5092,316
"2020-01-06 20:00:00",0,7,3010,257,27,6,3533,226
"2020-01-06 21:00:00",0,5,2109,210,23,7,2573,219
"2020-01-06 22:00:00",0,6,1406,144,20,2,1795,217
"2020-01-06 23:00:00",0,4,992,114,25,2,1325,188
"2020-01-07 00:00:00",0,2,631,86,27,3,940,191
"2020-01-07 01:00:00",0,0,237,68,12,2,494,175
"2020-01-07 02:00:00",0,1,206,66,6,0,402,123
"2020-01-07 03:00:00",0,3,331,76,17,2,581,152
"2020-01-07 04:00:00",0,2,887,167,18,3,1318,241
"2020-01-07 05:00:00",0,13,1662,320,25,5,2567,542
"2020-01-07 06:00:00",0,34,6271,1238,53,23,8662,1043
"2020-01-07 07:00:00",2,42,9280,1437,50,57,11805,939
"2020-01-07 08:00:00",1,46,8508,1280,43,52,11041,1112
"2020-01-07 09:00:00",0,31,7145,1300,38,53,9770,1203
"2020-01-07 10:00:00",0,18,5572,1350,46,50,8360,1324
"2020-01-07 11:00:00",0,16,5219,1277,38,40,7988,1398
"2020-01-07 12:00:00",0,15,5586,1293,44,68,8309,1303
"2020-01-07 13:00:00",0,14,5840,1299,40,45,8548,1310
"2020-01-07 14:00:00",1,20,6012,1326,32,53,8712,1269
"2020-01-07 15:00:00",0,27,8006,1631,52,46,10878,1116
"2020-01-07 16:00:00",1,48,9932,1427,40,42,12317,828
"2020-01-07 17:00:00",0,53,9782,1039,31,24,11456,527
"2020-01-07 18:00:00",3,47,7789,637,52,9,8995,461
"2020-01-07 19:00:00",0,12,4782,408,30,7,5564,325
"2020-01-07 20:00:00",0,6,3131,243,35,5,3647,227
"2020-01-07 21:00:00",0,10,2316,190,19,3,2753,215
"2020-01-07 22:00:00",0,6,1794,178,17,3,2197,199
"2020-01-07 23:00:00",0,4,1106,133,20,3,1459,193
"2020-01-08 00:00:00",0,2,603,93,29,2,919,190
"2020-01-08 01:00:00",0,1,232,73,13,1,486,166
"2020-01-08 02:00:00",0,0,176,64,8,1,383,134
"2020-01-08 03:00:00",0,2,303,79,12,1,543,146
"2020-01-08 04:00:00",0,2,696,140,17,5,1129,269
"2020-01-08 05:00:00",0,11,1455,322,31,3,2392,570
"2020-01-08 06:00:00",0,35,6001,1238,53,31,8409,1051
"2020-01-08 07:00:00",3,45,9456,1588,42,60,12279,1088
"2020-01-08 08:00:00",2,52,8459,1379,34,62,11043,1057
"2020-01-08 09:00:00",1,37,7117,1310,51,42,9714,1157
"2020-01-08 10:00:00",1,14,5724,1324,50,44,8492,1336
"2020-01-08 11:00:00",0,19,5481,1339,37,43,8195,1276
"2020-01-08 12:00:00",0,18,5743,1359,47,55,8545,1323
"2020-01-08 13:00:00",0,15,6299,1289,53,68,8948,1224
"2020-01-08 14:00:00",0,9,6316,1352,42,51,8952,1182
"2020-01-08 15:00:00",0,29,7841,1644,49,51,10717,1103
"2020-01-08 16:00:00",0,54,10238,1521,39,61,12768,855
"2020-01-08 17:00:00",2,57,9933,977,35,36,11595,557
"2020-01-08 18:00:00",0,35,7829,676,37,9,9022,436
"2020-01-08 19:00:00",0,20,5293,462,40,10,6127,302
"2020-01-08 20:00:00",0,6,3654,322,21,5,4274,266
"2020-01-08 21:00:00",0,14,2778,237,19,8,3264,208
"2020-01-08 22:00:00",0,4,1836,154,16,3,2208,195
"2020-01-08 23:00:00",0,2,1020,107,22,5,1357,201
"2020-01-09 00:00:00",0,2,486,74,27,6,783,188
"2020-01-09 01:00:00",0,4,220,65,16,0,476,171
"2020-01-09 02:00:00",0,1,191,76,8,1,416,139
"2020-01-09 03:00:00",0,1,276,79,16,1,522,149
"2020-01-09 04:00:00",0,3,746,160,17,6,1176,244
"2020-01-09 05:00:00",0,13,1445,351,33,5,2407,560
"2020-01-09 06:00:00",1,28,5924,1180,45,14,8207,1016
"2020-01-09 07:00:00",1,31,9582,1560,33,49,12247,992
"2020-01-09 08:00:00",1,49,8409,1355,41,41,10923,1028
"2020-01-09 09:00:00",3,39,7519,1355,46,49,10207,1199
"2020-01-09 10:00:00",0,16,6215,1348,44,61,8992,1308
"2020-01-09 11:00:00",0,22,5664,1360,42,58,8488,1342
"2020-01-09 12:00:00",0,20,5806,1317,50,70,8573,1310
"2020-01-09 13:00:00",0,16,6187,1423,51,60,9144,1407
"2020-01-09 14:00:00",0,17,6533,1452,44,49,9310,1215
"2020-01-09 15:00:00",0,26,8176,1639,41,60,11023,1081
"2020-01-09 16:00:00",0,56,10064,1654,46,62,12747,865
"2020-01-09 17:00:00",0,50,9879,1049,26,32,11573,537
"2020-01-09 18:00:00",1,29,8559,735,42,20,9802,417
"2020-01-09 19:00:00",1,25,5647,539,42,14,6603,336
"2020-01-09 20:00:00",1,17,3709,369,25,10,4416,286
"2020-01-09 21:00:00",0,15,2937,208,21,8,3420,231
"2020-01-09 22:00:00",0,6,1949,170,15,2,2381,239
"2020-01-09 23:00:00",0,2,1204,143,24,4,1574,197
"2020-01-10 00:00:00",0,1,721,106,30,2,1060,200
"2020-01-10 01:00:00",0,2,291,89,11,3,575,179
"2020-01-10 02:00:00",0,2,221,69,7,1,454,154
"2020-01-10 03:00:00",0,2,321,73,20,2,567,149
"2020-01-10 04:00:00",0,2,755,150,18,2,1191,264
"2020-01-10 05:00:00",0,8,1368,297,25,5,2278,575
"2020-01-10 06:00:00",0,27,5413,1176,64,18,7755,1057
"2020-01-10 07:00:00",4,40,8224,1476,53,50,10865,1022
"2020-01-10 08:00:00",0,33,9055,1488,48,62,11828,1142
"2020-01-10 09:00:00",2,24,7201,1394,50,56,10002,1277
"2020-01-10 10:00:00",1,18,6007,1428,64,52,8872,1303
"2020-01-10 11:00:00",0,17,6139,1493,38,51,9032,1294
"2020-01-10 12:00:00",0,21,6686,1495,45,68,9743,1428
"2020-01-10 13:00:00",0,19,7651,1558,55,64,10604,1257
"2020-01-10 14:00:00",0,31,8444,1657,47,64,11456,1213
"2020-01-10 15:00:00",0,35,9633,1581,52,52,12407,1054
"2020-01-10 16:00:00",3,43,9924,1346,47,49,12184,775
"2020-01-10 17:00:00",1,31,9418,930,40,36,10945,490
"2020-01-10 18:00:00",0,24,7553,684,43,12,8684,368
"2020-01-10 19:00:00",2,12,5791,433,47,11,6580,286
"2020-01-10 20:00:00",0,6,4035,277,28,11,4605,248
"2020-01-10 21:00:00",0,7,2857,217,32,5,3334,216
"2020-01-10 22:00:00",1,6,2109,154,18,5,2501,209
"2020-01-10 23:00:00",0,3,1509,129,27,3,1840,169
"2020-01-11 00:00:00",0,3,926,81,35,0,1259,214
"2020-01-11 01:00:00",0,3,414,72,14,2,652,147
"2020-01-11 02:00:00",0,2,295,56,5,1,472,113
"2020-01-11 03:00:00",0,1,417,73,18,1,617,107
"2020-01-11 04:00:00",0,1,768,92,18,1,1021,141
"2020-01-11 05:00:00",0,0,983,140,13,1,1369,232
"2020-01-11 06:00:00",0,5,1678,282,32,8,2339,334
"2020-01-11 07:00:00",0,12,2501,533,16,10,3391,319
"2020-01-11 08:00:00",0,6,3830,576,29,18,4799,340
"2020-01-11 09:00:00",0,6,5624,665,30,15,6676,336
"2020-01-11 10:00:00",0,15,6549,719,31,12,7711,385
"2020-01-11 11:00:00",0,8,7177,771,38,26,8336,316
"2020-01-11 12:00:00",0,22,8521,763,38,18,9700,338
"2020-01-11 13:00:00",0,15,8816,754,47,28,9954,294
"2020-01-11 14:00:00",0,22,8965,692,38,18,9926,191
"2020-01-11 15:00:00",0,12,8168,567,44,20,8990,179
"2020-01-11 16:00:00",0,12,8132,582,40,14,8902,122
"2020-01-11 17:00:00",0,14,7179,474,42,15,7837,113
"2020-01-11 18:00:00",0,9,5762,344,29,9,6305,152
"2020-01-11 19:00:00",0,16,4440,259,29,2,4838,92
"2020-01-11 20:00:00",0,4,3310,188,26,2,3614,84
"2020-01-11 21:00:00",0,8,2213,134,29,1,2449,64
"2020-01-11 22:00:00",0,1,1857,140,18,0,2100,84
"2020-01-11 23:00:00",0,5,1750,117,22,0,1958,64
"2020-01-12 00:00:00",0,3,1082,90,28,1,1274,70
"2020-01-12 01:00:00",0,0,555,43,13,1,670,58
"2020-01-12 02:00:00",0,1,382,40,9,3,477,42
"2020-01-12 03:00:00",0,0,388,40,14,0,482,40
"2020-01-12 04:00:00",0,1,543,42,18,3,654,47
"2020-01-12 05:00:00",0,3,654,72,16,2,796,49
"2020-01-12 06:00:00",0,5,1033,104,22,2,1259,93
"2020-01-12 07:00:00",0,3,1495,146,21,11,1760,84
"2020-01-12 08:00:00",0,10,2337,232,33,11,2724,101
"2020-01-12 09:00:00",0,10,3675,297,27,14,4116,93
"2020-01-12 10:00:00",0,13,4994,363,20,21,5540,129
"2020-01-12 11:00:00",0,20,6467,379,20,12,7033,135
"2020-01-12 12:00:00",0,27,7536,420,37,20,8175,135
"2020-01-12 13:00:00",0,24,8614,501,27,29,9318,123
"2020-01-12 14:00:00",1,27,8324,445,32,16,8971,127
"2020-01-12 15:00:00",2,15,8216,430,19,17,8797,100
"2020-01-12 16:00:00",0,19,8064,463,28,21,8730,135
"2020-01-12 17:00:00",0,18,7778,419,49,24,8435,147
"2020-01-12 18:00:00",0,17,6661,413,30,23,7322,178
"2020-01-12 19:00:00",0,7,5588,297,21,7,6035,115
"2020-01-12 20:00:00",0,4,4261,222,22,5,4626,112
"2020-01-12 21:00:00",0,5,2844,172,25,8,3162,108
"2020-01-12 22:00:00",0,7,1956,144,16,1,2230,106
"2020-01-12 23:00:00",0,1,1314,115,21,2,1536,83
"2020-01-13 00:00:00",0,2,632,53,30,1,828,110
"2020-01-13 01:00:00",0,0,200,40,19,1,340,80
"2020-01-13 02:00:00",0,0,137,49,8,0,295,101
"2020-01-13 03:00:00",0,3,290,61,18,4,495,119
"2020-01-13 04:00:00",0,1,860,162,17,2,1272,230
"2020-01-13 05:00:00",0,8,1891,348,34,1,2812,530
"2020-01-13 06:00:00",0,21,6323,1216,68,26,8686,1032
"2020-01-13 07:00:00",3,37,9734,1538,43,58,12395,985
"2020-01-13 08:00:00",0,41,8719,1334,44,48,11267,1081
"2020-01-13 09:00:00",1,20,7328,1433,45,51,10087,1210
"2020-01-13 10:00:00",0,8,5639,1364,65,41,8486,1369
"2020-01-13 11:00:00",0,9,5271,1357,39,38,8001,1287
"2020-01-13 12:00:00",0,6,5213,1358,50,54,7859,1178
"2020-01-13 13:00:00",0,16,5744,1411,39,50,8405,1145
"2020-01-13 14:00:00",0,7,6024,1444,37,41,8658,1105
"2020-01-13 15:00:00",0,23,7261,1530,41,41,9876,980
"2020-01-13 16:00:00",1,21,9820,1410,39,34,12168,844
"2020-01-13 17:00:00",0,31,9670,998,25,11,11317,582
"2020-01-13 18:00:00",0,17,7073,615,40,11,8133,377
"2020-01-13 19:00:00",0,10,4523,433,25,5,5315,319
"2020-01-13 20:00:00",0,15,3035,302,25,7,3628,244
"2020-01-13 21:00:00",0,4,2285,191,20,9,2740,231
"2020-01-13 22:00:00",0,3,1452,147,12,4,1816,198
"2020-01-13 23:00:00",1,2,841,109,21,3,1142,166
"2020-01-14 00:00:00",0,0,574,94,31,1,867,167
"2020-01-14 01:00:00",0,2,230,64,13,2,469,158
"2020-01-14 02:00:00",0,0,176,67,9,4,382,126
"2020-01-14 03:00:00",0,1,283,94,17,4,555,156
"2020-01-14 04:00:00",0,3,788,155,16,1,1206,243
"2020-01-14 05:00:00",0,5,1532,312,32,6,2472,585
"2020-01-14 06:00:00",0,26,5958,1251,50,22,8354,1047
"2020-01-14 07:00:00",1,45,9537,1681,45,38,12321,975
"2020-01-14 08:00:00",2,38,7594,1127,49,40,9832,984
"2020-01-14 09:00:00",0,23,7814,1464,50,46,10693,1296
"2020-01-14 10:00:00",0,14,5983,1351,50,47,8781,1336
"2020-01-14 11:00:00",2,13,5522,1289,60,64,8378,1430
"2020-01-14 12:00:00",0,6,6111,1434,43,64,9101,1443
"2020-01-14 13:00:00",0,16,6209,1435,43,61,9180,1416
"2020-01-14 14:00:00",0,14,6331,1434,47,63,9223,1334
"2020-01-14 15:00:00",4,28,7870,1667,58,66,10924,1235
"2020-01-14 16:00:00",0,43,10262,1531,38,56,12826,896
"2020-01-14 17:00:00",0,50,10224,1122,35,28,12123,664
"2020-01-14 18:00:00",0,33,8265,767,51,12,9631,503
"2020-01-14 19:00:00",1,18,5245,559,38,12,6249,377
"2020-01-14 20:00:00",0,6,3481,326,24,10,4091,244
"2020-01-14 21:00:00",0,6,2653,224,31,10,3149,225
"2020-01-14 22:00:00",0,6,1704,150,17,3,2095,215
"2020-01-14 23:00:00",0,0,1292,119,28,4,1639,196
"2020-01-15 00:00:00",0,0,595,93,30,4,920,198
"2020-01-15 01:00:00",0,1,232,68,15,2,484,166
"2020-01-15 02:00:00",0,0,202,60,7,0,399,130
"2020-01-15 03:00:00",0,2,290,91,16,6,545,140
"2020-01-15 04:00:00",0,3,741,163,15,8,1192,262
"2020-01-15 05:00:00",0,8,1420,306,30,8,2321,549
"2020-01-15 06:00:00",2,22,5943,1241,48,35,8338,1049
"2020-01-15 07:00:00",1,50,9662,1669,51,44,12571,1095
"2020-01-15 08:00:00",4,34,8519,1353,59,59,11157,1133
"2020-01-15 09:00:00",2,32,7927,1463,60,74,10942,1386
"2020-01-15 10:00:00",1,16,6310,1346,62,62,9194,1398
"2020-01-15 11:00:00",0,16,5821,1415,42,63,8736,1379
"2020-01-15 12:00:00",0,9,6099,1379,55,56,8966,1368
"2020-01-15 13:00:00",0,22,6659,1391,43,56,9552,1381
"2020-01-15 14:00:00",1,14,6603,1468,52,72,9549,1340
"2020-01-15 15:00:00",0,26,8538,1679,50,67,11589,1229
"2020-01-15 16:00:00",2,36,10216,1636,54,43,12873,888
"2020-01-15 17:00:00",1,51,10292,1220,33,37,12253,620
"2020-01-15 18:00:00",0,34,9010,873,49,18,10483,499
"2020-01-15 19:00:00",1,21,5573,512,42,7,6481,326
"2020-01-15 20:00:00",0,9,3843,370,22,11,4490,235
"2020-01-15 21:00:00",0,8,2898,229,19,2,3406,250
"2020-01-15 22:00:00",0,5,2024,167,14,3,2451,238
"2020-01-15 23:00:00",0,6,1018,128,24,3,1362,183
"2020-01-16 00:00:00",0,0,503,95,29,0,811,184
"2020-01-16 01:00:00",0,0,236,84,14,5,545,206
"2020-01-16 02:00:00",0,2,218,52,7,5,419,135
"2020-01-16 03:00:00",0,1,328,86,18,3,604,168
"2020-01-16 04:00:00",0,3,854,163,18,2,1295,255
"2020-01-16 05:00:00",0,7,1597,345,34,8,2603,612
"2020-01-16 06:00:00",0,25,5966,1241,65,15,8430,1118
"2020-01-16 07:00:00",3,45,9534,1567,51,48,12361,1116
"2020-01-16 08:00:00",3,40,8900,1336,46,48,11505,1135
"2020-01-16 09:00:00",5,25,5743,1027,63,52,7867,957
"2020-01-16 10:00:00",1,15,5216,1062,55,40,7492,1104
"2020-01-16 11:00:00",0,11,5867,1270,65,64,8782,1505
"2020-01-16 12:00:00",1,10,6189,1507,69,48,9319,1496
"2020-01-16 13:00:00",1,15,6573,1509,63,62,9634,1412
"2020-01-16 14:00:00",1,12,7020,1485,63,51,9944,1313
"2020-01-16 15:00:00",3,25,8190,1510,57,50,10919,1087
"2020-01-16 16:00:00",0,37,9888,1450,45,44,12251,787
"2020-01-16 17:00:00",0,39,8652,980,33,25,10190,461
"2020-01-16 18:00:00",8,43,6594,600,62,26,7775,450
"2020-01-16 19:00:00",0,22,7182,649,42,14,8377,468
"2020-01-16 20:00:00",0,8,4156,338,30,8,4834,294
"2020-01-16 21:00:00",0,12,3148,278,30,8,3753,277
"2020-01-16 22:00:00",0,7,2025,189,17,2,2469,229
"2020-01-16 23:00:00",0,6,1386,126,20,1,1740,201
"2020-01-17 00:00:00",0,1,690,104,31,6,1009,177
"2020-01-17 01:00:00",0,2,304,73,19,1,567,168
"2020-01-17 02:00:00",0,1,214,75,7,2,426,127
"2020-01-17 03:00:00",0,1,316,89,17,7,594,164
"2020-01-17 04:00:00",0,1,827,160,12,3,1260,257
"2020-01-17 05:00:00",0,7,1576,323,27,5,2555,617
"2020-01-17 06:00:00",1,29,5670,1285,50,30,8243,1179
"2020-01-17 07:00:00",1,48,9292,1748,50,68,12335,1129
"2020-01-17 08:00:00",0,46,8518,1403,53,51,11208,1137
"2020-01-17 09:00:00",2,23,7306,1505,75,54,10232,1269
"2020-01-17 10:00:00",0,21,6127,1434,59,51,9151,1459
"2020-01-17 11:00:00",0,23,6400,1452,37,44,9309,1353
"2020-01-17 12:00:00",1,23,6988,1487,61,65,9999,1375
"2020-01-17 13:00:00",1,24,7877,1561,59,55,10916,1340
"2020-01-17 14:00:00",1,23,8780,1650,48,59,11800,1240
"2020-01-17 15:00:00",1,30,9474,1570,60,58,12240,1048
"2020-01-17 16:00:00",1,30,8558,1148,44,48,10512,684
"2020-01-17 17:00:00",1,31,10190,1098,42,32,12037,644
"2020-01-17 18:00:00",0,23,7790,741,40,8,9009,407
"2020-01-17 19:00:00",1,20,6583,592,43,18,7622,366
"2020-01-17 20:00:00",0,14,4345,345,23,11,4980,242
"2020-01-17 21:00:00",0,9,3107,250,33,13,3643,231
"2020-01-17 22:00:00",0,5,2377,198,23,5,2834,226
"2020-01-17 23:00:00",0,5,1618,162,31,3,2028,209
"2020-01-18 00:00:00",0,3,866,110,33,1,1215,202
"2020-01-18 01:00:00",0,2,435,80,16,2,685,150
"2020-01-18 02:00:00",0,2,315,65,9,5,506,110
"2020-01-18 03:00:00",0,1,424,71,16,0,636,124
"2020-01-18 04:00:00",0,1,775,116,16,3,1065,154
"2020-01-18 05:00:00",0,2,1005,199,18,4,1471,243
"2020-01-18 06:00:00",0,5,1724,337,40,9,2481,366
"2020-01-18 07:00:00",1,13,2987,613,35,14,4041,379
"2020-01-18 08:00:00",0,10,3873,699,40,34,5032,376
"2020-01-18 09:00:00",0,18,5616,694,33,24,6772,387
"2020-01-18 10:00:00",0,20,6565,731,45,26,7797,410
"2020-01-18 11:00:00",0,18,7679,791,31,44,8953,390
"2020-01-18 12:00:00",0,24,8768,798,39,44,10025,352
"2020-01-18 13:00:00",0,19,9206,900,32,36,10524,331
"2020-01-18 14:00:00",0,32,8918,757,30,34,10007,236
"2020-01-18 15:00:00",1,26,8329,729,41,35,9370,210
"2020-01-18 16:00:00",0,21,8102,598,34,32,8933,146
"2020-01-18 17:00:00",0,12,7605,531,43,21,8336,124
"2020-01-18 18:00:00",0,18,6484,426,34,18,7105,125
"2020-01-18 19:00:00",1,9,4844,313,28,7,5302,101
"2020-01-18 20:00:00",0,11,3668,219,27,7,4031,99
"2020-01-18 21:00:00",1,5,2427,163,22,5,2699,77
"2020-01-18 22:00:00",0,4,1806,119,16,1,2017,71
"2020-01-18 23:00:00",0,2,1688,85,20,1,1861,65
