"Datetime","Invalid","MBIKE","CAR","LGV","BUS","CARAVAN","Total","HGVs"
"2020-01-04 05:00:00",0,0,961,161,21,2,1336,191
"2020-01-04 06:00:00",0,4,1559,277,37,7,2137,253
"2020-01-04 07:00:00",0,3,2136,427,30,12,2883,275
"2020-01-04 08:00:00",0,10,3173,512,38,16,4025,276
"2020-01-04 09:00:00",0,11,4496,584,34,19,5422,278
"2020-01-04 10:00:00",2,15,5455,649,31,17,6449,282
"2020-01-04 11:00:00",0,15,6996,815,49,18,8187,294
"2020-01-04 12:00:00",1,21,8341,855,50,23,9569,279
"2020-01-04 13:00:00",2,17,8788,857,46,22,9987,257
"2020-01-04 14:00:00",0,18,8698,849,36,15,9789,173
"2020-01-04 15:00:00",0,18,8188,726,39,12,9121,138
"2020-01-04 16:00:00",0,12,7934,681,56,19,8829,127
"2020-01-04 17:00:00",0,9,7300,572,51,13,8056,111
"2020-01-04 18:00:00",0,12,6164,493,44,12,6825,100
"2020-01-04 19:00:00",0,9,4952,376,39,4,5455,75
"2020-01-04 20:00:00",0,8,3701,274,43,4,4099,69
"2020-01-04 21:00:00",0,7,2620,198,38,2,2932,67
"2020-01-04 22:00:00",0,0,1909,153,27,2,2151,60
"2020-01-04 23:00:00",0,3,1655,141,29,1,1888,59
"2020-01-05 00:00:00",0,3,1176,87,31,0,1348,51
"2020-01-05 01:00:00",0,3,650,63,17,1,785,51
"2020-01-05 02:00:00",0,1,357,51,7,1,451,34
"2020-01-05 03:00:00",0,1,394,57,17,0,497,28
"2020-01-05 04:00:00",0,0,566,58,14,1,670,31
"2020-01-05 05:00:00",0,1,711,82,14,2,875,65
"2020-01-05 06:00:00",0,4,1101,113,26,1,1328,83
"2020-01-05 07:00:00",0,3,1547,153,29,5,1811,74
"2020-01-05 08:00:00",0,4,2148,251,40,6,2527,78
"2020-01-05 09:00:00",0,8,3280,300,39,8,3720,85
"2020-01-05 10:00:00",0,13,4649,411,33,12,5216,98
"2020-01-05 11:00:00",0,16,5914,432,40,6,6512,104
"2020-01-05 12:00:00",0,7,7202,609,38,18,7992,118
"2020-01-05 13:00:00",0,20,8483,632,45,12,9300,108
"2020-01-05 14:00:00",0,22,8388,626,35,15,9189,103
"2020-01-05 15:00:00",0,15,8215,630,38,13,9010,99
"2020-01-05 16:00:00",0,18,8042,593,52,8,8797,84
"2020-01-05 17:00:00",0,9,7446,540,48,13,8173,117
"2020-01-05 18:00:00",0,13,6518,530,47,10,7247,129
"2020-01-05 19:00:00",1,8,5296,320,35,5,5757,93
"2020-01-05 20:00:00",0,10,3914,268,35,4,4334,103
"2020-01-05 21:00:00",0,6,2731,195,38,1,3070,99
"2020-01-05 22:00:00",0,2,1833,172,20,1,2129,101
"2020-01-05 23:00:00",0,0,1119,117,23,1,1331,71
"2020-01-06 00:00:00",0,2,655,81,28,1,863,96
"2020-01-06 01:00:00",0,0,209,54,15,1,359,80
"2020-01-06 02:00:00",0,0,216,50,3,0,349,80
"2020-01-06 03:00:00",0,0,269,87,15,0,468,97
"2020-01-06 04:00:00",0,1,694,145,14,3,1046,189
"2020-01-06 05:00:00",0,5,1733,349,28,2,2538,421
"2020-01-06 06:00:00",0,13,6616,1357,56,22,8878,814
"2020-01-06 07:00:00",2,14,8859,1491,38,42,11181,737
"2020-01-06 08:00:00",1,15,7358,1047,43,47,9181,671
"2020-01-06 09:00:00",0,15,7058,1480,63,31,9611,964
"2020-01-06 10:00:00",1,9,5332,1505,52,37,8037,1102
"2020-01-06 11:00:00",0,16,5075,1476,52,36,7796,1141
"2020-01-06 12:00:00",0,13,5342,1461,54,43,8033,1120
"2020-01-06 13:00:00",1,10,5707,1365,38,36,8251,1095
"2020-01-06 14:00:00",1,17,5980,1476,42,36,8556,1005
"2020-01-06 15:00:00",0,14,7665,1731,58,42,10459,949
"2020-01-06 16:00:00",2,26,9027,1363,43,37,11132,636
"2020-01-06 17:00:00",3,27,8542,900,54,22,9958,413
"2020-01-06 18:00:00",1,17,8138,794,51,7,9392,385
"2020-01-06 19:00:00",0,9,4650,498,43,8,5481,273
"2020-01-06 20:00:00",0,3,3132,344,38,7,3724,200
"2020-01-06 21:00:00",0,5,2321,263,33,8,2823,193
"2020-01-06 22:00:00",0,6,1521,168,30,1,1932,206
"2020-01-06 23:00:00",0,2,937,124,33,2,1241,143
"2020-01-07 00:00:00",1,6,578,81,31,2,856,158
"2020-01-07 01:00:00",0,1,242,58,14,2,464,147
"2020-01-07 02:00:00",0,0,240,67,4,0,430,119
"2020-01-07 03:00:00",0,2,271,72,14,1,493,133
"2020-01-07 04:00:00",0,1,668,177,12,0,1068,210
"2020-01-07 05:00:00",0,5,1512,354,26,5,2386,484
"2020-01-07 06:00:00",0,18,6393,1397,52,27,8850,963
"2020-01-07 07:00:00",0,23,8925,1459,51,47,11311,806
"2020-01-07 08:00:00",0,18,8528,1278,46,21,10790,899
"2020-01-07 09:00:00",0,23,7387,1508,61,43,10035,1013
"2020-01-07 10:00:00",0,11,5642,1537,52,42,8430,1146
"2020-01-07 11:00:00",1,12,5177,1483,40,26,7912,1174
"2020-01-07 12:00:00",0,10,5628,1501,49,44,8356,1124
"2020-01-07 13:00:00",0,15,5933,1546,42,40,8674,1098
"2020-01-07 14:00:00",0,13,6180,1571,49,39,8943,1091
"2020-01-07 15:00:00",2,24,7880,1905,57,34,10858,958
"2020-01-07 16:00:00",2,30,9256,1528,50,31,11546,651
"2020-01-07 17:00:00",0,33,9417,1111,38,18,11071,454
"2020-01-07 18:00:00",0,24,8121,736,48,8,9294,357
"2020-01-07 19:00:00",0,10,5144,547,39,3,6013,270
"2020-01-07 20:00:00",0,9,3394,354,38,4,4002,203
"2020-01-07 21:00:00",0,6,2574,261,36,1,3078,200
"2020-01-07 22:00:00",0,6,1883,211,26,2,2322,194
"2020-01-07 23:00:00",0,1,1051,129,30,4,1371,156
"2020-01-08 00:00:00",0,3,584,92,31,2,866,154
"2020-01-08 01:00:00",0,1,237,74,15,1,464,136
"2020-01-08 02:00:00",0,0,205,66,7,1,408,129
"2020-01-08 03:00:00",0,1,259,70,10,0,463,123
"2020-01-08 04:00:00",0,0,589,156,13,4,995,233
"2020-01-08 05:00:00",0,2,1412,334,32,5,2314,529
"2020-01-08 06:00:00",2,13,6111,1408,54,28,8595,981
"2020-01-08 07:00:00",3,30,9164,1697,48,41,11888,908
"2020-01-08 08:00:00",0,14,8570,1425,47,39,10972,877
"2020-01-08 09:00:00",2,22,7434,1444,61,29,9987,997
"2020-01-08 10:00:00",1,11,5795,1469,53,40,8524,1156
"2020-01-08 11:00:00",0,11,5703,1437,52,34,8325,1088
"2020-01-08 12:00:00",1,13,6029,1521,67,40,8785,1115
"2020-01-08 13:00:00",0,17,6484,1513,61,40,9177,1062
"2020-01-08 14:00:00",0,9,6495,1548,65,44,9181,1020
"2020-01-08 15:00:00",0,14,8091,1863,69,43,11043,963
"2020-01-08 16:00:00",0,21,9835,1687,68,33,12323,679
"2020-01-08 17:00:00",1,24,9586,1126,50,28,11260,446
"2020-01-08 18:00:00",1,20,7984,862,47,10,9288,365
"2020-01-08 19:00:00",1,8,5653,596,50,8,6585,270
"2020-01-08 20:00:00",0,7,3894,413,37,6,4593,236
"2020-01-08 21:00:00",0,10,2982,314,34,10,3545,195
"2020-01-08 22:00:00",0,4,1944,210,23,2,2371,188
"2020-01-08 23:00:00",0,2,1038,110,27,5,1343,161
"2020-01-09 00:00:00",0,2,537,78,29,4,805,155
"2020-01-09 01:00:00",0,2,226,70,16,1,465,150
"2020-01-09 02:00:00",0,0,238,68,7,1,441,127
"2020-01-09 03:00:00",0,1,246,76,15,2,465,125
"2020-01-09 04:00:00",0,3,584,149,10,1,976,229
"2020-01-09 05:00:00",0,6,1330,378,32,6,2247,495
"2020-01-09 06:00:00",0,11,6110,1408,46,16,8521,930
"2020-01-09 07:00:00",0,15,9172,1583,49,24,11658,815
"2020-01-09 08:00:00",0,14,8079,1214,54,24,10128,743
"2020-01-09 09:00:00",1,22,7885,1502,64,36,10489,980
"2020-01-09 10:00:00",0,10,6150,1554,69,50,8922,1089
"2020-01-09 11:00:00",1,13,5648,1593,49,33,8494,1158
"2020-01-09 12:00:00",2,12,5774,1605,52,36,8608,1129
"2020-01-09 13:00:00",0,9,6385,1601,62,33,9323,1233
"2020-01-09 14:00:00",0,7,6803,1607,64,34,9570,1055
"2020-01-09 15:00:00",3,20,8194,1898,55,29,11111,915
"2020-01-09 16:00:00",3,19,9524,1690,65,41,12047,708
"2020-01-09 17:00:00",0,25,8994,1170,50,24,10715,452
"2020-01-09 18:00:00",0,23,8624,903,51,17,9986,368
"2020-01-09 19:00:00",1,14,5918,645,47,7,6920,289
"2020-01-09 20:00:00",0,12,4022,454,40,7,4782,247
"2020-01-09 21:00:00",0,6,3013,292,39,7,3585,228
"2020-01-09 22:00:00",0,5,2037,224,19,4,2506,217
"2020-01-09 23:00:00",0,3,1184,144,28,4,1522,159
"2020-01-10 00:00:00",0,3,701,110,37,1,1029,177
"2020-01-10 01:00:00",1,0,315,79,11,4,566,157
"2020-01-10 02:00:00",0,2,246,64,9,0,452,131
"2020-01-10 03:00:00",0,1,263,73,18,2,490,133
"2020-01-10 04:00:00",0,0,606,169,14,1,1020,230
"2020-01-10 05:00:00",0,5,1313,333,24,6,2195,514
"2020-01-10 06:00:00",0,15,5449,1397,60,21,7904,962
"2020-01-10 07:00:00",1,28,8139,1666,56,29,10747,829
"2020-01-10 08:00:00",3,23,8496,1311,44,37,10840,929
"2020-01-10 09:00:00",1,29,7230,1536,54,39,9934,1046
"2020-01-10 10:00:00",2,21,6086,1637,64,39,8958,1111
"2020-01-10 11:00:00",1,19,6232,1613,42,43,9086,1137
"2020-01-10 12:00:00",0,15,6738,1705,52,55,9740,1175
"2020-01-10 13:00:00",0,15,7668,1722,60,48,10590,1077
"2020-01-10 14:00:00",0,19,8336,1856,58,44,11330,1017
"2020-01-10 15:00:00",3,25,9282,1697,57,31,11978,886
"2020-01-10 16:00:00",2,18,9219,1326,62,30,11295,640
"2020-01-10 17:00:00",0,19,8871,995,47,28,10380,420
"2020-01-10 18:00:00",0,17,7566,825,58,8,8782,308
"2020-01-10 19:00:00",0,14,6149,572,59,14,7059,251
"2020-01-10 20:00:00",0,5,4175,425,41,9,4887,232
"2020-01-10 21:00:00",0,4,2994,246,44,4,3497,205
"2020-01-10 22:00:00",1,5,2134,206,26,2,2567,194
"2020-01-10 23:00:00",0,1,1472,157,30,2,1810,148
"2020-01-11 00:00:00",1,1,986,99,36,1,1311,188
"2020-01-11 01:00:00",0,0,463,67,14,2,661,115
"2020-01-11 02:00:00",0,0,299,60,6,2,469,102
"2020-01-11 03:00:00",0,0,364,77,16,0,553,96
"2020-01-11 04:00:00",0,0,606,97,14,0,839,122
"2020-01-11 05:00:00",0,2,791,159,21,1,1165,191
"2020-01-11 06:00:00",0,4,1519,343,38,10,2214,300
"2020-01-11 07:00:00",0,4,2399,586,26,8,3312,289
"2020-01-11 08:00:00",0,9,3976,717,37,18,5075,318
"2020-01-11 09:00:00",1,6,5759,842,37,19,6991,328
"2020-01-11 10:00:00",0,4,6666,946,45,18,8033,354
"2020-01-11 11:00:00",0,12,7354,973,43,26,8700,292
"2020-01-11 12:00:00",0,7,8502,931,47,19,9812,306
"2020-01-11 13:00:00",1,13,8889,943,49,24,10166,248
"2020-01-11 14:00:00",2,11,8926,897,55,24,10106,193
"2020-01-11 15:00:00",0,13,8327,772,51,22,9359,174
"2020-01-11 16:00:00",1,12,8167,805,50,20,9183,129
"2020-01-11 17:00:00",0,7,7371,669,56,10,8220,107
"2020-01-11 18:00:00",0,10,6074,468,45,9,6748,142
"2020-01-11 19:00:00",0,11,4693,340,43,6,5170,77
"2020-01-11 20:00:00",0,4,3573,266,43,1,3954,67
"2020-01-11 21:00:00",0,5,2285,197,37,2,2589,63
"2020-01-11 22:00:00",0,1,2007,161,25,0,2265,71
"2020-01-11 23:00:00",0,0,1711,125,32,0,1923,55
"2020-01-12 00:00:00",0,5,1139,98,34,1,1333,56
"2020-01-12 01:00:00",0,2,652,49,15,0,763,45
"2020-01-12 02:00:00",0,1,400,57,10,0,502,34
"2020-01-12 03:00:00",0,0,356,53,10,0,450,31
"2020-01-12 04:00:00",0,2,442,54,13,1,550,38
"2020-01-12 05:00:00",0,3,509,72,20,3,645,38
"2020-01-12 06:00:00",0,3,931,131,22,1,1174,86
"2020-01-12 07:00:00",0,3,1480,182,29,10,1783,79
"2020-01-12 08:00:00",0,7,2260,343,54,7,2758,87
"2020-01-12 09:00:00",0,6,3747,409,37,14,4308,95
"2020-01-12 10:00:00",0,10,5116,493,43,21,5779,96
"2020-01-12 11:00:00",0,11,6735,538,27,12,7434,111
"2020-01-12 12:00:00",0,10,7852,634,53,20,8680,111
"2020-01-12 13:00:00",1,18,8875,778,38,29,9847,109
"2020-01-12 14:00:00",2,18,8520,727,42,18,9435,110
"2020-01-12 15:00:00",0,8,8417,716,33,11,9282,97
"2020-01-12 16:00:00",1,11,8377,683,55,13,9252,113
"2020-01-12 17:00:00",1,10,7944,628,48,19,8786,137
"2020-01-12 18:00:00",0,10,6934,552,51,16,7734,171
"2020-01-12 19:00:00",0,6,5855,489,36,10,6510,114
"2020-01-12 20:00:00",0,6,4424,335,34,3,4913,111
"2020-01-12 21:00:00",0,9,3015,235,36,5,3394,94
"2020-01-12 22:00:00",0,2,1919,167,27,1,2212,96
"2020-01-12 23:00:00",0,1,1278,118,26,1,1489,65
"2020-01-13 00:00:00",0,0,591,60,26,1,766,88
"2020-01-13 01:00:00",0,0,225,50,17,1,367,74
"2020-01-13 02:00:00",0,1,161,55,5,0,306,84
"2020-01-13 03:00:00",0,3,262,65,15,0,445,100
"2020-01-13 04:00:00",0,0,686,156,11,2,1046,191
"2020-01-13 05:00:00",0,3,1682,392,30,3,2601,491
"2020-01-13 06:00:00",0,16,6521,1465,59,15,9028,952
"2020-01-13 07:00:00",1,27,9294,1540,49,41,11746,795
"2020-01-13 08:00:00",2,23,8653,1304,46,28,10949,895
"2020-01-13 09:00:00",1,14,7401,1654,53,30,10201,1049
"2020-01-13 10:00:00",0,9,5479,1460,54,37,8211,1172
"2020-01-13 11:00:00",0,10,5208,1469,48,30,7934,1169
"2020-01-13 12:00:00",0,5,5365,1571,48,40,8125,1096
"2020-01-13 13:00:00",0,13,5775,1577,45,37,8468,1021
"2020-01-13 14:00:00",0,11,5862,1682,49,31,8618,983
"2020-01-13 15:00:00",0,9,7308,1747,53,35,10002,850
"2020-01-13 16:00:00",1,15,9361,1548,47,20,11692,701
"2020-01-13 17:00:00",0,17,9216,1129,40,18,10892,472
"2020-01-13 18:00:00",1,13,7107,810,36,11,8292,315
"2020-01-13 19:00:00",0,6,4721,520,40,4,5567,276
"2020-01-13 20:00:00",0,9,3217,367,31,7,3847,216
"2020-01-13 21:00:00",0,1,2449,245,32,3,2924,194
"2020-01-13 22:00:00",0,5,1528,181,20,3,1930,193
"2020-01-13 23:00:00",0,0,839,129,28,6,1140,138
"2020-01-14 00:00:00",0,3,584,83,32,2,846,142
"2020-01-14 01:00:00",0,1,232,71,13,1,451,133
"2020-01-14 02:00:00",0,1,200,63,10,2,382,106
"2020-01-14 03:00:00",0,2,250,88,16,2,487,129
"2020-01-14 04:00:00",0,2,641,181,11,1,1055,219
"2020-01-14 05:00:00",0,6,1429,346,33,2,2367,551
"2020-01-14 06:00:00",1,11,6263,1415,57,21,8758,991
"2020-01-14 07:00:00",0,17,9074,1717,41,32,11657,776
"2020-01-14 08:00:00",3,37,7546,954,35,28,9268,668
"2020-01-14 09:00:00",0,21,8062,1383,63,30,10589,1030
"2020-01-14 10:00:00",0,13,5888,1518,65,32,8633,1117
"2020-01-14 11:00:00",0,10,5857,1510,67,49,8686,1193
"2020-01-14 12:00:00",0,12,5913,1617,53,47,8814,1172
"2020-01-14 13:00:00",0,15,6376,1671,56,43,9334,1173
"2020-01-14 14:00:00",0,16,6625,1680,68,37,9624,1198
"2020-01-14 15:00:00",1,19,7950,1913,70,49,11054,1053
"2020-01-14 16:00:00",0,26,9866,1688,61,50,12390,699
"2020-01-14 17:00:00",0,22,9639,1229,41,30,11508,547
"2020-01-14 18:00:00",1,20,8339,852,58,8,9694,417
"2020-01-14 19:00:00",0,8,5647,703,48,9,6749,334
"2020-01-14 20:00:00",0,9,3665,459,41,5,4405,226
"2020-01-14 21:00:00",0,6,2850,311,38,7,3424,212
"2020-01-14 22:00:00",0,4,1809,220,22,1,2252,196
"2020-01-14 23:00:00",0,5,1256,135,34,3,1600,167
"2020-01-15 00:00:00",0,3,643,84,34,6,928,158
"2020-01-15 01:00:00",0,2,261,72,13,2,500,150
"2020-01-15 02:00:00",0,1,241,55,9,0,425,119
"2020-01-15 03:00:00",0,1,250,89,14,1,474,119
"2020-01-15 04:00:00",0,2,609,174,11,4,1047,247
"2020-01-15 05:00:00",0,4,1406,309,32,3,2218,464
"2020-01-15 06:00:00",5,14,5954,1477,66,31,8545,1003
"2020-01-15 07:00:00",1,27,9186,1781,48,35,11954,877
"2020-01-15 08:00:00",1,18,8847,1203,57,32,10981,824
"2020-01-15 09:00:00",0,19,8242,1483,58,39,10941,1100
"2020-01-15 10:00:00",0,12,6425,1567,72,38,9288,1174
"2020-01-15 11:00:00",0,10,5949,1635,45,41,8820,1140
"2020-01-15 12:00:00",0,10,6195,1599,58,46,9086,1178
"2020-01-15 13:00:00",0,13,6887,1524,52,43,9650,1131
"2020-01-15 14:00:00",0,12,6841,1739,54,48,9812,1118
"2020-01-15 15:00:00",0,18,8429,1965,59,38,11503,994
"2020-01-15 16:00:00",0,20,9790,1725,77,35,12373,726
"2020-01-15 17:00:00",0,32,9642,1230,44,21,11508,539
"2020-01-15 18:00:00",0,17,9114,999,60,17,10606,399
"2020-01-15 19:00:00",0,10,6003,656,45,4,7003,285
"2020-01-15 20:00:00",0,10,4164,441,33,5,4875,222
"2020-01-15 21:00:00",0,7,3112,364,32,1,3744,228
"2020-01-15 22:00:00",0,7,2149,267,20,2,2647,202
"2020-01-15 23:00:00",0,3,1110,135,30,1,1451,172
"2020-01-16 00:00:00",0,1,541,96,38,0,820,144
"2020-01-16 01:00:00",0,1,248,83,14,3,517,168
"2020-01-16 02:00:00",0,2,245,56,6,2,436,125
"2020-01-16 03:00:00",0,2,273,84,16,1,529,153
"2020-01-16 04:00:00",0,1,679,197,10,2,1110,221
"2020-01-16 05:00:00",0,4,1471,356,32,4,2412,545
"2020-01-16 06:00:00",0,14,6240,1413,54,13,8775,1041
"2020-01-16 07:00:00",0,19,9138,1666,56,34,11749,836
"2020-01-16 08:00:00",0,18,8922,1299,55,32,11208,882
"2020-01-16 09:00:00",0,19,6649,1293,47,30,8882,844
"2020-01-16 10:00:00",1,26,4890,950,51,29,6703,757
"2020-01-16 11:00:00",3,15,5620,1210,57,41,7988,1045
"2020-01-16 12:00:00",0,6,6044,1622,83,35,8967,1177
"2020-01-16 13:00:00",1,5,6673,1733,78,49,9745,1207
"2020-01-16 14:00:00",1,14,7186,1663,73,34,10044,1074
"2020-01-16 15:00:00",0,13,8370,1851,63,30,11245,918
"2020-01-16 16:00:00",0,17,9409,1610,53,18,11757,650
"2020-01-16 17:00:00",0,14,8625,1144,48,15,10237,391
"2020-01-16 18:00:00",1,14,6218,606,48,7,7217,324
"2020-01-16 19:00:00",0,6,6926,704,62,9,8070,363
"2020-01-16 20:00:00",0,12,4368,474,44,10,5174,266
"2020-01-16 21:00:00",0,5,3279,366,40,7,3936,239
"2020-01-16 22:00:00",0,5,2217,219,20,2,2673,210
"2020-01-16 23:00:00",0,1,1349,144,35,2,1701,170
"2020-01-17 00:00:00",0,3,695,106,38,5,1012,165
"2020-01-17 01:00:00",0,0,320,83,15,1,568,149
"2020-01-17 02:00:00",0,0,230,63,8,5,435,129
"2020-01-17 03:00:00",0,1,278,93,13,5,540,150
"2020-01-17 04:00:00",0,3,657,182,13,1,1093,237
"2020-01-17 05:00:00",0,6,1477,352,24,3,2396,534
"2020-01-17 06:00:00",1,18,5924,1364,58,30,8435,1041
"2020-01-17 07:00:00",0,20,9132,1902,56,44,12076,922
"2020-01-17 08:00:00",1,23,8405,1521,54,41,11018,974
"2020-01-17 09:00:00",0,17,7370,1737,88,37,10375,1126
"2020-01-17 10:00:00",0,14,6192,1610,69,40,9148,1223
"2020-01-17 11:00:00",0,16,6329,1679,54,35,9283,1170
"2020-01-17 12:00:00",0,16,6894,1733,69,43,9939,1184
"2020-01-17 13:00:00",1,25,7830,1723,66,48,10828,1136
"2020-01-17 14:00:00",2,24,8567,1853,70,59,11637,1064
"2020-01-17 15:00:00",2,18,8985,1676,66,42,11641,854
"2020-01-17 16:00:00",0,22,8392,1153,44,27,10143,505
"2020-01-17 17:00:00",0,24,8792,1141,47,38,10563,521
"2020-01-17 18:00:00",5,20,7085,718,45,8,8191,315
"2020-01-17 19:00:00",2,13,6958,614,52,14,7956,305
"2020-01-17 20:00:00",0,13,4448,396,42,14,5126,213
"2020-01-17 21:00:00",0,7,3200,324,44,10,3801,216
"2020-01-17 22:00:00",0,4,2365,265,24,4,2868,206
"2020-01-17 23:00:00",0,2,1636,169,33,4,2031,187
"2020-01-18 00:00:00",0,3,955,102,38,1,1260,161
"2020-01-18 01:00:00",0,5,503,85,17,1,741,130
"2020-01-18 02:00:00",0,0,358,61,12,2,523,90
"2020-01-18 03:00:00",0,1,409,82,18,0,604,94
"2020-01-18 04:00:00",0,1,604,116,11,1,863,130
"2020-01-18 05:00:00",0,3,827,192,20,5,1254,207
"2020-01-18 06:00:00",0,2,1597,409,49,7,2386,322
"2020-01-18 07:00:00",0,5,2884,694,36,16,3948,313
"2020-01-18 08:00:00",0,12,4025,778,46,29,5246,356
"2020-01-18 09:00:00",0,7,5907,864,50,19,7196,349
"2020-01-18 10:00:00",0,16,6727,911,50,23,8092,365
"2020-01-18 11:00:00",3,16,7827,968,41,47,9240,341
"2020-01-18 12:00:00",0,16,9013,993,44,41,10426,319
"2020-01-18 13:00:00",0,19,9394,1091,44,32,10858,278
"2020-01-18 14:00:00",1,27,9173,1019,48,26,10498,205
"2020-01-18 15:00:00",0,21,8648,959,36,29,9888,195
"2020-01-18 16:00:00",0,23,8352,860,52,29,9449,133
"2020-01-18 17:00:00",0,12,8025,717,51,19,8939,115
"2020-01-18 18:00:00",0,12,6694,590,45,17,7473,115
"2020-01-18 19:00:00",0,14,5031,415,46,5,5589,78
"2020-01-18 20:00:00",0,5,3798,306,41,9,4247,88
"2020-01-18 21:00:00",0,7,2577,220,36,5,2915,70
"2020-01-18 22:00:00",0,1,1987,160,32,0,2230,50
"2020-01-18 23:00:00",0,2,1745,114,32,1,1938,44
"2020-01-19 00:00:00",0,5,1145,97,34,2,1323,40
