"Datetime","Invalid","MBIKE","CAR","LGV","BUS","CARAVAN","Total","HGVs"
"2020-01-02 21:00:00",0,6,2658,214,18,1,3080,183
"2020-01-02 22:00:00",0,5,2046,144,16,0,2384,173
"2020-01-02 23:00:00",0,9,1471,135,22,0,1824,187
"2020-01-03 00:00:00",0,2,922,106,24,0,1201,147
"2020-01-03 01:00:00",0,1,353,52,14,1,533,112
"2020-01-03 02:00:00",0,2,247,65,5,2,419,98
"2020-01-03 03:00:00",0,0,457,96,14,0,702,135
"2020-01-03 04:00:00",0,2,1098,188,17,1,1481,175
"2020-01-03 05:00:00",1,1,1740,301,24,0,2452,386
"2020-01-03 06:00:00",0,13,3967,729,48,7,5428,664
"2020-01-03 07:00:00",1,29,6212,1012,45,4,8049,747
"2020-01-03 08:00:00",0,21,6389,1087,38,24,8377,818
"2020-01-03 09:00:00",0,17,5452,1011,39,13,7386,854
"2020-01-03 10:00:00",1,14,5639,1054,39,27,7666,893
"2020-01-03 11:00:00",0,20,6459,1164,34,31,8614,906
"2020-01-03 12:00:00",1,15,7538,1213,37,32,9786,951
"2020-01-03 13:00:00",1,26,8246,1178,38,25,10386,873
"2020-01-03 14:00:00",0,23,8371,1260,38,24,10508,792
"2020-01-03 15:00:00",1,25,8876,1279,44,27,10960,709
"2020-01-03 16:00:00",0,23,9682,1031,34,16,11335,549
"2020-01-03 17:00:00",1,22,8973,843,31,17,10264,378
"2020-01-03 18:00:00",0,19,6993,628,63,13,8015,299
"2020-01-03 19:00:00",0,20,5635,501,35,6,6457,260
"2020-01-03 20:00:00",0,18,4195,309,32,3,4759,202
"2020-01-03 21:00:00",0,9,3097,257,21,6,3605,215
"2020-01-03 22:00:00",0,4,2429,205,23,4,2843,178
"2020-01-03 23:00:00",0,7,1739,152,24,3,2073,148
"2020-01-04 00:00:00",0,5,1292,151,19,3,1649,179
"2020-01-04 01:00:00",0,3,489,65,14,1,678,106
"2020-01-04 02:00:00",0,3,365,57,5,1,532,101
"2020-01-04 03:00:00",0,3,477,79,15,0,678,104
"2020-01-04 04:00:00",0,1,1016,148,15,0,1312,132
"2020-01-04 05:00:00",0,4,1514,183,22,1,1929,205
"2020-01-04 06:00:00",0,4,2054,327,21,8,2702,288
"2020-01-04 07:00:00",0,5,2618,438,29,9,3402,303
"2020-01-04 08:00:00",0,9,3481,503,28,8,4368,339
"2020-01-04 09:00:00",0,15,4681,567,21,17,5655,354
"2020-01-04 10:00:00",0,21,5652,623,27,14,6668,331
"2020-01-04 11:00:00",0,21,7206,736,43,16,8336,314
"2020-01-04 12:00:00",0,18,8160,845,34,27,9395,311
"2020-01-04 13:00:00",1,21,8558,768,27,19,9690,297
"2020-01-04 14:00:00",0,22,8760,751,28,21,9803,221
"2020-01-04 15:00:00",0,30,8181,705,32,10,9122,164
"2020-01-04 16:00:00",1,23,7898,640,33,14,8740,132
"2020-01-04 17:00:00",0,16,7160,511,31,10,7881,153
"2020-01-04 18:00:00",1,19,5885,490,38,11,6589,146
"2020-01-04 19:00:00",0,18,4992,369,24,2,5512,107
"2020-01-04 20:00:00",0,10,3769,257,31,2,4150,81
"2020-01-04 21:00:00",0,8,2618,185,19,3,2913,80
"2020-01-04 22:00:00",0,7,2106,151,24,0,2360,72
"2020-01-04 23:00:00",0,2,1912,158,24,0,2178,82
"2020-01-05 00:00:00",0,5,1277,109,21,2,1476,62
"2020-01-05 01:00:00",0,2,634,78,14,1,790,61
"2020-01-05 02:00:00",0,0,400,46,7,0,506,53
"2020-01-05 03:00:00",0,1,541,58,15,0,658,43
"2020-01-05 04:00:00",0,2,1034,104,16,2,1213,55
"2020-01-05 05:00:00",0,6,1252,116,10,3,1458,71
"2020-01-05 06:00:00",0,7,1458,167,15,2,1772,123
"2020-01-05 07:00:00",0,2,2049,168,23,10,2358,106
"2020-01-05 08:00:00",1,9,2537,261,21,4,2911,79
"2020-01-05 09:00:00",0,16,3621,349,25,7,4112,94
"2020-01-05 10:00:00",0,22,4930,417,21,16,5520,114
"2020-01-05 11:00:00",0,27,6039,499,31,14,6722,112
"2020-01-05 12:00:00",0,15,7373,606,34,16,8197,153
"2020-01-05 13:00:00",0,25,8516,618,31,14,9328,124
"2020-01-05 14:00:00",0,24,8557,615,25,13,9347,113
"2020-01-05 15:00:00",0,25,8145,563,28,17,8888,110
"2020-01-05 16:00:00",0,25,8284,583,30,14,9032,96
"2020-01-05 17:00:00",0,13,7559,497,32,11,8268,156
"2020-01-05 18:00:00",1,20,6772,480,33,15,7495,175
"2020-01-05 19:00:00",0,10,5538,378,24,4,6072,118
"2020-01-05 20:00:00",0,10,4036,288,25,2,4458,97
"2020-01-05 21:00:00",0,10,2892,209,26,1,3247,109
"2020-01-05 22:00:00",0,6,2152,229,22,1,2514,104
"2020-01-05 23:00:00",0,4,1531,140,20,0,1779,84
"2020-01-06 00:00:00",0,5,822,109,25,0,1069,108
"2020-01-06 01:00:00",0,1,263,48,15,0,420,93
"2020-01-06 02:00:00",0,0,231,59,5,0,384,89
"2020-01-06 03:00:00",0,2,391,108,14,2,637,120
"2020-01-06 04:00:00",0,1,1105,202,19,2,1513,184
"2020-01-06 05:00:00",0,10,2239,393,27,1,3122,452
"2020-01-06 06:00:00",0,21,6225,1268,46,19,8448,869
"2020-01-06 07:00:00",0,27,8817,1285,47,21,10948,751
"2020-01-06 08:00:00",0,21,7452,1076,31,34,9420,806
"2020-01-06 09:00:00",1,19,6523,1392,41,37,9059,1047
"2020-01-06 10:00:00",0,12,5528,1291,45,28,8156,1252
"2020-01-06 11:00:00",0,16,5244,1346,43,27,7960,1284
"2020-01-06 12:00:00",1,22,5554,1283,43,37,8169,1230
"2020-01-06 13:00:00",3,12,5811,1244,38,31,8333,1197
"2020-01-06 14:00:00",0,19,6153,1323,36,26,8660,1103
"2020-01-06 15:00:00",0,21,7760,1591,44,29,10531,1086
"2020-01-06 16:00:00",0,35,9465,1443,41,28,11774,762
"2020-01-06 17:00:00",2,19,9384,946,39,16,10906,502
"2020-01-06 18:00:00",1,18,6941,579,73,9,7978,358
"2020-01-06 19:00:00",0,18,4823,450,48,6,5682,337
"2020-01-06 20:00:00",0,6,3501,281,30,3,4023,202
"2020-01-06 21:00:00",0,6,2436,258,18,4,2926,204
"2020-01-06 22:00:00",0,4,1547,165,21,2,1931,192
"2020-01-06 23:00:00",0,6,1133,139,24,2,1481,177
"2020-01-07 00:00:00",0,3,771,104,20,2,1064,164
"2020-01-07 01:00:00",0,0,265,65,12,3,481,136
"2020-01-07 02:00:00",0,2,248,74,5,0,449,120
"2020-01-07 03:00:00",0,3,402,87,16,1,654,145
"2020-01-07 04:00:00",0,3,1080,211,18,0,1518,206
"2020-01-07 05:00:00",0,6,2095,357,22,0,2971,491
"2020-01-07 06:00:00",0,17,6145,1240,46,13,8419,958
"2020-01-07 07:00:00",1,32,8751,1487,53,30,11271,918
"2020-01-07 08:00:00",0,26,7973,1304,37,32,10356,984
"2020-01-07 09:00:00",0,19,6801,1292,49,37,9313,1115
"2020-01-07 10:00:00",0,15,5525,1311,35,32,8175,1257
"2020-01-07 11:00:00",0,17,5329,1287,38,34,7974,1269
"2020-01-07 12:00:00",0,15,5707,1370,47,43,8373,1191
"2020-01-07 13:00:00",0,20,6033,1249,30,31,8594,1231
"2020-01-07 14:00:00",1,15,6241,1321,33,30,8808,1168
"2020-01-07 15:00:00",1,25,7746,1665,41,41,10594,1076
"2020-01-07 16:00:00",0,33,9527,1428,39,29,11808,752
"2020-01-07 17:00:00",0,34,9478,992,37,18,11062,503
"2020-01-07 18:00:00",1,31,7392,665,65,7,8575,415
"2020-01-07 19:00:00",0,21,5279,519,43,4,6169,303
"2020-01-07 20:00:00",0,8,3561,337,30,5,4158,217
"2020-01-07 21:00:00",0,9,2762,244,21,3,3230,191
"2020-01-07 22:00:00",0,7,2046,226,19,2,2478,178
"2020-01-07 23:00:00",0,9,1394,148,24,3,1749,171
"2020-01-08 00:00:00",0,1,758,108,27,3,1067,170
"2020-01-08 01:00:00",0,1,283,77,12,1,527,153
"2020-01-08 02:00:00",0,0,230,65,7,1,431,128
"2020-01-08 03:00:00",0,2,374,104,14,0,627,133
"2020-01-08 04:00:00",0,1,900,186,16,2,1343,238
"2020-01-08 05:00:00",0,6,1764,373,24,1,2684,516
"2020-01-08 06:00:00",0,21,5819,1221,44,15,8085,965
"2020-01-08 07:00:00",0,31,8616,1623,46,29,11339,994
"2020-01-08 08:00:00",0,27,8137,1295,30,32,10488,967
"2020-01-08 09:00:00",0,24,7004,1349,47,33,9561,1104
"2020-01-08 10:00:00",0,16,5619,1316,38,29,8259,1241
"2020-01-08 11:00:00",0,16,5554,1351,35,28,8150,1166
"2020-01-08 12:00:00",0,27,5794,1308,47,42,8416,1198
"2020-01-08 13:00:00",0,22,6484,1264,52,33,9060,1205
"2020-01-08 14:00:00",0,32,6315,1351,42,35,8892,1117
"2020-01-08 15:00:00",2,32,7773,1627,49,36,10535,1018
"2020-01-08 16:00:00",0,38,9949,1579,40,36,12407,765
"2020-01-08 17:00:00",2,33,9136,994,38,23,10712,488
"2020-01-08 18:00:00",3,39,7011,630,67,12,8158,399
"2020-01-08 19:00:00",0,21,5876,539,47,4,6808,321
"2020-01-08 20:00:00",0,13,4104,349,22,3,4729,238
"2020-01-08 21:00:00",0,9,3188,282,20,4,3694,191
"2020-01-08 22:00:00",0,5,2061,208,18,2,2467,173
"2020-01-08 23:00:00",0,3,1193,137,23,4,1551,191
"2020-01-09 00:00:00",0,3,627,97,21,5,935,182
"2020-01-09 01:00:00",0,1,279,68,17,0,502,137
"2020-01-09 02:00:00",0,0,249,69,5,0,462,139
"2020-01-09 03:00:00",0,2,378,111,12,0,652,149
"2020-01-09 04:00:00",0,2,921,208,17,1,1368,219
"2020-01-09 05:00:00",0,9,1819,370,25,4,2759,532
"2020-01-09 06:00:00",1,22,5856,1192,42,12,8092,968
"2020-01-09 07:00:00",0,26,8807,1570,37,35,11415,940
"2020-01-09 08:00:00",3,38,8132,1278,36,32,10467,951
"2020-01-09 09:00:00",0,24,7195,1371,44,38,9824,1152
"2020-01-09 10:00:00",0,13,5968,1375,47,38,8673,1232
"2020-01-09 11:00:00",2,16,5655,1355,43,39,8339,1231
"2020-01-09 12:00:00",0,21,5873,1338,46,41,8541,1222
"2020-01-09 13:00:00",0,17,6375,1383,43,41,9191,1332
"2020-01-09 14:00:00",0,24,6588,1451,40,33,9289,1153
"2020-01-09 15:00:00",0,22,8015,1669,51,30,10794,1007
"2020-01-09 16:00:00",0,27,9768,1583,41,42,12270,809
"2020-01-09 17:00:00",0,28,9388,1118,41,22,11092,495
"2020-01-09 18:00:00",0,30,8126,810,49,11,9406,380
"2020-01-09 19:00:00",0,13,6054,597,45,9,7049,331
"2020-01-09 20:00:00",0,11,4280,426,24,3,5016,272
"2020-01-09 21:00:00",0,6,3435,267,19,3,3949,219
"2020-01-09 22:00:00",0,9,2188,244,17,3,2683,222
"2020-01-09 23:00:00",0,6,1475,169,24,2,1866,190
"2020-01-10 00:00:00",0,4,798,134,25,2,1158,195
"2020-01-10 01:00:00",0,2,383,64,13,3,610,145
"2020-01-10 02:00:00",0,1,266,80,5,0,505,153
"2020-01-10 03:00:00",0,3,406,103,15,2,672,143
"2020-01-10 04:00:00",0,3,950,169,21,1,1370,226
"2020-01-10 05:00:00",0,7,1732,328,25,4,2615,519
"2020-01-10 06:00:00",0,22,5361,1207,47,14,7647,996
"2020-01-10 07:00:00",1,28,7474,1308,38,29,9766,889
"2020-01-10 08:00:00",2,28,8330,1344,43,43,10843,1055
"2020-01-10 09:00:00",0,20,6939,1440,43,34,9636,1160
"2020-01-10 10:00:00",0,19,5769,1411,54,38,8512,1221
"2020-01-10 11:00:00",0,21,6126,1412,42,37,8823,1185
"2020-01-10 12:00:00",0,21,6714,1453,43,53,9611,1327
"2020-01-10 13:00:00",0,29,7452,1620,59,46,10419,1213
"2020-01-10 14:00:00",1,31,8131,1669,44,44,11075,1156
"2020-01-10 15:00:00",0,31,9323,1696,52,28,12134,1004
"2020-01-10 16:00:00",0,31,9598,1472,47,28,11894,718
"2020-01-10 17:00:00",2,27,9011,947,30,28,10516,473
"2020-01-10 18:00:00",0,13,7397,732,67,13,8574,352
"2020-01-10 19:00:00",0,20,6121,555,46,10,7048,296
"2020-01-10 20:00:00",0,7,4526,426,29,13,5227,226
"2020-01-10 21:00:00",0,7,3291,284,28,4,3830,216
"2020-01-10 22:00:00",1,8,2397,252,19,3,2877,198
"2020-01-10 23:00:00",0,4,1774,169,22,3,2136,164
"2020-01-11 00:00:00",0,3,1077,102,28,1,1405,194
"2020-01-11 01:00:00",0,2,482,83,14,1,715,133
"2020-01-11 02:00:00",0,0,353,65,3,1,530,108
"2020-01-11 03:00:00",0,0,482,93,14,0,695,106
"2020-01-11 04:00:00",0,5,1001,135,15,0,1298,142
"2020-01-11 05:00:00",0,5,1264,184,19,0,1668,196
"2020-01-11 06:00:00",0,8,1925,344,21,6,2651,347
"2020-01-11 07:00:00",0,9,2748,607,25,8,3707,310
"2020-01-11 08:00:00",2,9,4048,675,30,13,5107,332
"2020-01-11 09:00:00",0,16,5631,777,20,15,6795,336
"2020-01-11 10:00:00",0,15,6416,841,32,17,7681,360
"2020-01-11 11:00:00",1,16,7264,904,37,21,8554,312
"2020-01-11 12:00:00",0,19,8471,882,36,21,9746,317
"2020-01-11 13:00:00",1,24,8886,939,39,19,10233,326
"2020-01-11 14:00:00",0,16,8839,844,36,17,9958,206
"2020-01-11 15:00:00",0,16,8221,767,45,13,9254,192
"2020-01-11 16:00:00",0,18,8073,673,44,12,8944,124
"2020-01-11 17:00:00",0,17,7491,599,38,13,8286,128
"2020-01-11 18:00:00",0,13,5964,446,30,6,6613,154
"2020-01-11 19:00:00",0,12,4808,290,29,4,5251,108
"2020-01-11 20:00:00",0,15,3567,257,32,2,3964,91
"2020-01-11 21:00:00",0,5,2479,187,24,1,2772,76
"2020-01-11 22:00:00",0,6,2136,199,22,0,2446,83
"2020-01-11 23:00:00",0,4,1959,174,25,0,2233,71
"2020-01-12 00:00:00",0,1,1167,129,23,1,1394,73
"2020-01-12 01:00:00",0,1,615,53,16,0,746,61
"2020-01-12 02:00:00",0,0,427,61,8,1,542,45
"2020-01-12 03:00:00",0,0,483,64,15,0,611,49
"2020-01-12 04:00:00",0,0,707,103,17,2,878,49
"2020-01-12 05:00:00",0,3,867,101,17,3,1043,52
"2020-01-12 06:00:00",0,1,1241,137,18,2,1509,110
"2020-01-12 07:00:00",0,9,1827,201,22,9,2156,88
"2020-01-12 08:00:00",0,8,2615,301,27,11,3054,92
"2020-01-12 09:00:00",0,15,3938,374,22,15,4470,106
"2020-01-12 10:00:00",0,12,5310,426,24,18,5921,131
"2020-01-12 11:00:00",0,19,6781,524,25,15,7493,129
"2020-01-12 12:00:00",0,21,8000,588,35,21,8825,160
"2020-01-12 13:00:00",0,22,8982,655,32,29,9858,138
"2020-01-12 14:00:00",0,27,8741,663,28,19,9602,124
"2020-01-12 15:00:00",0,22,8590,641,20,9,9379,97
"2020-01-12 16:00:00",1,22,8428,589,25,15,9224,145
"2020-01-12 17:00:00",0,19,8065,555,39,30,8888,180
"2020-01-12 18:00:00",0,19,6885,476,29,16,7607,182
"2020-01-12 19:00:00",0,12,5863,382,24,10,6425,134
"2020-01-12 20:00:00",0,6,4461,309,23,4,4918,115
"2020-01-12 21:00:00",0,11,3036,217,29,7,3405,105
"2020-01-12 22:00:00",0,8,2225,180,22,0,2537,102
"2020-01-12 23:00:00",0,3,1597,155,21,2,1849,71
"2020-01-13 00:00:00",0,3,778,92,22,2,1005,108
"2020-01-13 01:00:00",0,1,251,45,18,0,403,88
"2020-01-13 02:00:00",0,0,188,49,4,0,332,91
"2020-01-13 03:00:00",0,1,361,92,13,5,591,119
"2020-01-13 04:00:00",0,2,1073,200,17,2,1479,185
"2020-01-13 05:00:00",0,7,2161,421,27,0,3101,485
"2020-01-13 06:00:00",0,24,6092,1349,44,21,8531,1001
"2020-01-13 07:00:00",3,31,8964,1526,51,35,11498,891
"2020-01-13 08:00:00",0,26,8140,1292,36,33,10477,950
"2020-01-13 09:00:00",1,14,6945,1425,36,30,9540,1090
"2020-01-13 10:00:00",0,15,5519,1340,46,32,8223,1271
"2020-01-13 11:00:00",0,20,5244,1364,37,33,7882,1184
"2020-01-13 12:00:00",0,19,5400,1326,45,43,7928,1095
"2020-01-13 13:00:00",2,11,5794,1368,45,32,8292,1042
"2020-01-13 14:00:00",0,11,6061,1434,36,32,8531,957
"2020-01-13 15:00:00",0,23,7371,1433,39,25,9800,909
"2020-01-13 16:00:00",1,24,9252,1482,41,19,11572,754
"2020-01-13 17:00:00",1,31,8999,1021,37,11,10615,516
"2020-01-13 18:00:00",0,24,6921,653,60,7,8033,368
"2020-01-13 19:00:00",0,7,5066,504,35,7,5924,305
"2020-01-13 20:00:00",0,14,3533,374,22,5,4194,246
"2020-01-13 21:00:00",0,5,2615,245,20,4,3098,209
"2020-01-13 22:00:00",0,8,1782,184,19,3,2171,175
"2020-01-13 23:00:00",0,3,1048,121,18,3,1366,173
"2020-01-14 00:00:00",0,3,675,108,24,1,958,147
"2020-01-14 01:00:00",0,1,263,72,14,0,485,135
"2020-01-14 02:00:00",0,1,213,72,6,2,416,122
"2020-01-14 03:00:00",0,1,362,101,14,4,621,139
"2020-01-14 04:00:00",0,0,958,195,18,1,1393,221
"2020-01-14 05:00:00",0,9,1908,350,23,3,2821,528
"2020-01-14 06:00:00",0,18,5924,1301,50,16,8306,997
"2020-01-14 07:00:00",0,30,8759,1620,48,20,11360,883
"2020-01-14 08:00:00",2,25,7676,1174,38,33,9884,938
"2020-01-14 09:00:00",1,29,7104,1418,38,23,9750,1138
"2020-01-14 10:00:00",0,19,5791,1387,50,30,8550,1273
"2020-01-14 11:00:00",0,23,5074,1226,48,37,7665,1257
"2020-01-14 12:00:00",1,21,6165,1560,39,41,9193,1367
"2020-01-14 13:00:00",0,17,6256,1409,39,36,9064,1307
"2020-01-14 14:00:00",0,25,6316,1390,40,45,9092,1276
"2020-01-14 15:00:00",0,30,7891,1643,53,39,10788,1132
"2020-01-14 16:00:00",1,25,9775,1567,39,37,12288,845
"2020-01-14 17:00:00",1,24,9348,1076,43,24,11094,579
"2020-01-14 18:00:00",0,23,7782,737,64,13,9115,496
"2020-01-14 19:00:00",0,18,5588,622,49,10,6661,374
"2020-01-14 20:00:00",1,9,3833,398,22,9,4502,231
"2020-01-14 21:00:00",0,7,3024,286,24,6,3560,213
"2020-01-14 22:00:00",0,8,1978,203,19,3,2402,191
"2020-01-14 23:00:00",0,8,1648,159,22,0,2026,189
"2020-01-15 00:00:00",0,3,688,129,27,1,1019,171
"2020-01-15 01:00:00",0,1,266,66,10,2,492,147
"2020-01-15 02:00:00",0,0,234,70,5,0,425,116
"2020-01-15 03:00:00",0,0,391,110,14,4,659,140
"2020-01-15 04:00:00",0,4,924,210,12,4,1390,236
"2020-01-15 05:00:00",0,10,1779,350,22,7,2686,518
"2020-01-15 06:00:00",0,23,5824,1298,43,16,8262,1058
"2020-01-15 07:00:00",1,25,8860,1619,52,37,11569,976
"2020-01-15 08:00:00",1,28,8180,1183,38,41,10487,1017
"2020-01-15 09:00:00",0,31,7497,1402,47,43,10313,1293
"2020-01-15 10:00:00",0,30,6068,1381,55,44,8944,1366
"2020-01-15 11:00:00",0,24,5789,1451,35,38,8636,1299
"2020-01-15 12:00:00",2,27,6036,1439,47,42,8872,1281
"2020-01-15 13:00:00",2,29,6567,1384,41,43,9323,1259
"2020-01-15 14:00:00",0,25,6668,1450,40,53,9505,1269
"2020-01-15 15:00:00",1,20,8209,1766,53,40,11206,1118
"2020-01-15 16:00:00",0,26,9605,1660,38,40,12167,798
"2020-01-15 17:00:00",1,33,9803,1177,39,28,11674,594
"2020-01-15 18:00:00",1,35,8123,868,70,15,9571,460
"2020-01-15 19:00:00",1,25,5753,627,43,6,6788,334
"2020-01-15 20:00:00",0,12,4254,419,23,7,4933,218
"2020-01-15 21:00:00",0,8,3230,269,23,0,3741,211
"2020-01-15 22:00:00",0,14,2292,203,19,2,2734,204
"2020-01-15 23:00:00",0,6,1173,144,25,1,1523,174
"2020-01-16 00:00:00",0,2,585,97,26,0,880,170
"2020-01-16 01:00:00",0,0,270,81,15,6,542,170
"2020-01-16 02:00:00",0,0,246,75,5,2,466,138
"2020-01-16 03:00:00",0,2,431,107,16,3,711,152
"2020-01-16 04:00:00",0,5,1026,208,19,1,1486,227
"2020-01-16 05:00:00",0,11,1984,405,21,4,2977,552
"2020-01-16 06:00:00",0,17,5915,1279,44,12,8284,1017
"2020-01-16 07:00:00",1,28,8795,1506,50,33,11425,1013
"2020-01-16 08:00:00",1,19,7939,1171,34,28,10154,963
"2020-01-16 09:00:00",6,34,5255,874,28,18,6886,677
"2020-01-16 10:00:00",0,15,5835,1237,49,23,8286,1127
"2020-01-16 11:00:00",1,11,5949,1355,57,46,8758,1340
"2020-01-16 12:00:00",0,13,6289,1413,63,34,9178,1366
"2020-01-16 13:00:00",1,21,6668,1482,63,31,9598,1333
"2020-01-16 14:00:00",0,21,6871,1555,54,40,9770,1229
"2020-01-16 15:00:00",2,19,8194,1634,56,34,10940,1003
"2020-01-16 16:00:00",1,32,9115,1400,37,25,11313,704
"2020-01-16 17:00:00",2,34,6689,794,34,18,7905,336
"2020-01-16 18:00:00",5,41,6333,620,45,19,7513,455
"2020-01-16 19:00:00",0,15,7077,738,47,10,8315,428
"2020-01-16 20:00:00",0,14,4690,418,31,10,5428,265
"2020-01-16 21:00:00",0,13,3535,320,25,7,4177,277
"2020-01-16 22:00:00",0,7,2260,194,17,0,2687,209
"2020-01-16 23:00:00",0,5,1580,155,17,2,1919,160
"2020-01-17 00:00:00",0,1,758,123,25,7,1061,147
"2020-01-17 01:00:00",0,0,360,76,15,0,598,147
"2020-01-17 02:00:00",0,1,265,84,5,1,475,119
"2020-01-17 03:00:00",0,1,405,95,13,3,672,155
"2020-01-17 04:00:00",0,3,1041,196,16,0,1475,219
"2020-01-17 05:00:00",0,11,1928,398,27,2,2930,564
"2020-01-17 06:00:00",0,17,5689,1237,46,20,8103,1094
"2020-01-17 07:00:00",0,30,8743,1728,50,46,11671,1074
"2020-01-17 08:00:00",0,30,8042,1378,37,32,10595,1076
"2020-01-17 09:00:00",1,24,6892,1448,52,46,9641,1179
"2020-01-17 10:00:00",1,23,5952,1387,53,43,8821,1363
"2020-01-17 11:00:00",0,27,6308,1437,38,34,9154,1310
"2020-01-17 12:00:00",0,23,6980,1479,54,48,9846,1262
"2020-01-17 13:00:00",0,24,7839,1532,49,37,10792,1311
"2020-01-17 14:00:00",0,20,8480,1658,56,33,11462,1215
"2020-01-17 15:00:00",0,27,9041,1583,54,35,11753,1013
"2020-01-17 16:00:00",2,28,7805,1098,51,25,9613,606
"2020-01-17 17:00:00",1,28,9694,1055,44,30,11469,618
"2020-01-17 18:00:00",1,20,7620,798,61,11,8885,375
"2020-01-17 19:00:00",0,11,6651,639,53,14,7731,363
"2020-01-17 20:00:00",0,17,4767,455,29,5,5490,217
"2020-01-17 21:00:00",0,12,3545,309,26,11,4124,221
"2020-01-17 22:00:00",0,7,2668,272,23,6,3201,225
"2020-01-17 23:00:00",0,9,1891,185,24,1,2315,205
"2020-01-18 00:00:00",0,5,976,127,30,1,1325,186
"2020-01-18 01:00:00",0,2,481,87,17,1,725,137
"2020-01-18 02:00:00",0,1,383,74,6,4,576,108
"2020-01-18 03:00:00",0,1,486,97,17,0,719,118
"2020-01-18 04:00:00",0,2,1013,151,14,0,1320,140
"2020-01-18 05:00:00",0,0,1330,219,21,2,1791,219
"2020-01-18 06:00:00",0,6,1983,384,27,4,2783,379
"2020-01-18 07:00:00",0,7,3056,631,34,10,4109,371
"2020-01-18 08:00:00",1,10,4059,686,35,32,5184,362
"2020-01-18 09:00:00",0,16,5485,754,31,14,6670,370
"2020-01-18 10:00:00",0,24,6443,809,35,22,7729,396
"2020-01-18 11:00:00",1,20,7626,867,38,29,8962,382
"2020-01-18 12:00:00",0,23,8731,874,36,31,10045,350
"2020-01-18 13:00:00",1,29,9045,995,30,29,10453,325
"2020-01-18 14:00:00",0,25,8895,787,33,32,10020,248
"2020-01-18 15:00:00",0,30,8498,801,41,19,9600,211
"2020-01-18 16:00:00",0,24,8086,716,30,22,9033,155
"2020-01-18 17:00:00",1,26,7675,675,34,18,8566,138
"2020-01-18 18:00:00",1,20,6606,504,30,20,7322,142
"2020-01-18 19:00:00",0,11,4942,396,36,5,5506,116
"2020-01-18 20:00:00",0,10,3911,308,28,4,4371,110
"2020-01-18 21:00:00",0,10,2572,213,23,2,2899,79
"2020-01-18 22:00:00",0,3,2050,149,20,0,2295,73
"2020-01-18 23:00:00",0,3,1799,134,29,1,2034,68
